id,conversation_id,created_at,date,time,timezone,user_id,username,name,place,tweet,mentions,urls,photos,replies_count,retweets_count,likes_count,hashtags,cashtags,link,retweet,quote_url,video,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest
1271535624894414848,1271535624894414848,1591992691000,2020-06-12,16:11:31,EDT,437097977,realnathancain,Nathan Cain 📜,,Support #Nuclear Energy ⚛️,[],[],[],0,0,0,['#nuclear'],[],https://twitter.com/realnathancain/status/1271535624894414848,False,,0,,,,,,,"[{'user_id': '437097977', 'username': 'realnathancain'}]",,,,
1271535374129602561,1271535374129602561,1591992631000,2020-06-12,16:10:31,EDT,226310002,iam__network,IAM Platform,,"Decrease in Renewable Energy Costs May Serve as an Accelerator for Clean Energy Expansion | | SBU 

READ MORE:  https://blog.iammarketingmedia.com/decrease-in-renewable-energy-costs-may-serve-as-an-accelerator-for-clean-energy-expansion-sbu-news/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#GeothermalEnergy #NuclearEnergy #RenewableEnergy #SolarEnergy #SolarPanels #SteamEnergy #WaveEnergy #WaveGenerators #WindEnergy #Windmills pic.twitter.com/QhiCn0bVCV",[],['https://blog.iammarketingmedia.com/decrease-in-renewable-energy-costs-may-serve-as-an-accelerator-for-clean-energy-expansion-sbu-news/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EaVmrx_WsAUC87M.jpg'],0,1,0,"['#geothermalenergy', '#nuclearenergy', '#renewableenergy', '#solarenergy', '#solarpanels', '#steamenergy', '#waveenergy', '#wavegenerators', '#windenergy', '#windmills']",[],https://twitter.com/IAM__Network/status/1271535374129602561,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1271534446345420802,1271534446345420802,1591992410000,2020-06-12,16:06:50,EDT,868678380,holtecintl,Holtec International,,"Holtec Highlights: Portable Robot Successfully Deployed to Make Multi-Purpose Canister Lid Closure Welds #nuclear #NuclearEnergy #manufacturers #Invention
 https://holtecinternational.com/2020/06/12/hi-brian/ … pic.twitter.com/517trLz92f",[],['https://holtecinternational.com/2020/06/12/hi-brian/'],['https://pbs.twimg.com/media/EaVloR4WkAMzldP.jpg'],0,0,0,"['#nuclear', '#nuclearenergy', '#manufacturers', '#invention']",[],https://twitter.com/holtecintl/status/1271534446345420802,False,,0,,,,,,,"[{'user_id': '868678380', 'username': 'holtecintl'}]",,,,
1271534153062907904,1271534153062907904,1591992340000,2020-06-12,16:05:40,EDT,226310002,iam__network,IAM Platform,,"NY saw little progress toward renewable energy goals in 2019 

READ MORE:  https://blog.iammarketingmedia.com/ny-saw-little-progress-toward-renewable-energy-goals-in-2019/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#GeothermalEnergy #NuclearEnergy #RenewableEnergy #SolarEnergy #SolarPanels #SteamEnergy #WaveEnergy #WaveGenerators #WindEnergy #Windmills~ pic.twitter.com/2FVRNfEBVR",[],['https://blog.iammarketingmedia.com/ny-saw-little-progress-toward-renewable-energy-goals-in-2019/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EaVlkumWoAApCY4.jpg'],0,1,0,"['#geothermalenergy', '#nuclearenergy', '#renewableenergy', '#solarenergy', '#solarpanels', '#steamenergy', '#waveenergy', '#wavegenerators', '#windenergy', '#windmills']",[],https://twitter.com/IAM__Network/status/1271534153062907904,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1271533598282321921,1271533598282321921,1591992208000,2020-06-12,16:03:28,EDT,484053196,jerrynature,Applied Energy,,"MIT News: Paper in Applied Energy: A layered approach to safety  http://news.mit.edu/2020/layered-approach-safety-koroush-shirvan-0611#.XuPfFYSXeFQ.twitter …
#AppliedEnergy #3Dprinting #NuclearEnergy #MIT",[],['http://news.mit.edu/2020/layered-approach-safety-koroush-shirvan-0611#.XuPfFYSXeFQ.twitter'],[],0,0,1,"['#appliedenergy', '#3dprinting', '#nuclearenergy', '#mit']",[],https://twitter.com/Jerrynature/status/1271533598282321921,False,,0,,,,,,,"[{'user_id': '484053196', 'username': 'Jerrynature'}]",,,,
1271533291162779656,1271533291162779656,1591992135000,2020-06-12,16:02:15,EDT,912616039271342081,uknuclearenergy,Nuclear - GB Grid,,GB Grid: #Nuclear is generating 4.37GW (16.06%) out of 27.24GW,[],[],[],0,0,0,['#nuclear'],[],https://twitter.com/UKNuclearEnergy/status/1271533291162779656,False,,0,,,,,,,"[{'user_id': '912616039271342081', 'username': 'UKNuclearEnergy'}]",,,,
1271530629197414402,1264584278018424837,1591991500000,2020-06-12,15:51:40,EDT,1242076017650434048,drantoniserrat1,Antoni Serra-Torres MD,,"Make China pay. They covered Wuhan 2019 outbreak and we have evidence they did in Yunnan in 2012. No new outbreak nor lab incident should go under cover undeclared. This is the first end goal. International Biosecurity Agency to be set up, same as for Nuclear Energy. @SecAzar","['carlthechippy', 'kevinmch3', 'nomdeplumi1', 'theseeker268', 'billybostickson', 'bahulikarrahul', 'franciscodeasis', 'luigi_warren', 'trueorigincovid', '_coltseavers', 'antgduarte', 'ydeigin', 'babarlelephant', 'paulgodolphin', 'bioobject', 'daoyu15', 'jj2000426', 'scottburke777', 'still_a_nerd', 'jjcouey', 'harvard2h', 'uacjess', 'ico_dna', 'real_adam_b', 'nerdhaspower', 'rolandbakeriii', 'babarelephant', 'ecohealthnyc', 'nihdirector', 'nih', 'nsf', 'secazar']",[],[],0,0,1,[],[],https://twitter.com/DrAntoniSerraT1/status/1271530629197414402,False,,0,,,,,,,"[{'user_id': '1242076017650434048', 'username': 'DrAntoniSerraT1'}, {'user_id': '2767230593', 'username': 'CarltheChippy'}, {'user_id': '1211776186155581440', 'username': 'KevinMcH3'}, {'user_id': '1245961360061726722', 'username': 'Nomdeplumi1'}, {'user_id': '1170129955558047745', 'username': 'TheSeeker268'}, {'user_id': '605269037', 'username': 'BillyBostickson'}, {'user_id': '1236851690541682689', 'username': 'BahulikarRahul'}, {'user_id': '18538197', 'username': 'franciscodeasis'}, {'user_id': '2577053906', 'username': 'luigi_warren'}, {'user_id': '535174765', 'username': 'TrueOriginCOVID'}, {'user_id': '2892224914', 'username': '_coltseavers'}, {'user_id': '1248254598030262273', 'username': 'AntGDuarte'}, {'user_id': '212102442', 'username': 'ydeigin'}, {'user_id': '419517624', 'username': 'babarlelephant'}, {'user_id': '838011581082513408', 'username': 'PaulGodolphin'}, {'user_id': '1247954748139098116', 'username': 'BioObject'}, {'user_id': '1257153046565421056', 'username': 'Daoyu15'}, {'user_id': '160074739', 'username': 'JJ2000426'}, {'user_id': '3298490606', 'username': 'scottburke777'}, {'user_id': '939935680137920515', 'username': 'still_a_nerd'}, {'user_id': '1049701547628785664', 'username': 'jjcouey'}, {'user_id': '1052240134438039553', 'username': 'Harvard2H'}, {'user_id': '994789516035620864', 'username': 'uacjess'}, {'user_id': '847914650096332802', 'username': 'ico_dna'}, {'user_id': '295929695', 'username': 'Real_Adam_B'}, {'user_id': '1239400994863230981', 'username': 'nerdhaspower'}, {'user_id': '69441276', 'username': 'RolandBakerIII'}, {'user_id': '125517497', 'username': 'babarelephant'}, {'user_id': '35865470', 'username': 'EcoHealthNYC'}, {'user_id': '124237063', 'username': 'NIHDirector'}, {'user_id': '15134240', 'username': 'NIH'}, {'user_id': '16245822', 'username': 'NSF'}, {'user_id': '956283913835614208', 'username': 'SecAzar'}]",,,,
1271530423349317634,1271530423349317634,1591991451000,2020-06-12,15:50:51,EDT,46202277,energyfairness,Paul Griffin,,"U.S. proposes lifting restrictions on financing advanced #nuclear energy projects abroad, to help the industry better compete with China & Russia  https://tinyurl.com/yaozlflj  @VOANews",['voanews'],['https://tinyurl.com/yaozlflj'],[],0,0,0,['#nuclear'],[],https://twitter.com/EnergyFairness/status/1271530423349317634,False,,0,,,,,,,"[{'user_id': '46202277', 'username': 'EnergyFairness'}, {'user_id': '16273831', 'username': 'VOANews'}]",,,,
1271529539445768192,1271513877344378885,1591991240000,2020-06-12,15:47:20,EDT,1258254490974617606,pliesker,Patrick Liesker,,Coal is still TransAlta's main energy source; especially here in Alberta. I understand it has a 'strategy' to phase this out; largely replacing it by natural gas. Has Transalta condidered nuclear energy as an option? Ontario is very successful with that.,['transalta'],[],[],0,0,0,[],[],https://twitter.com/PLiesker/status/1271529539445768192,False,,0,,,,,,,"[{'user_id': '1258254490974617606', 'username': 'PLiesker'}, {'user_id': '338645337', 'username': 'TransAlta'}]",,,,
1271528970178215936,1271528970178215936,1591991105000,2020-06-12,15:45:05,EDT,462738167,ital_john,Deputy Sherrif,,"We have to agree that in Kenya we don't have enough energy to industrialize. WE NEED A NUCLEAR ENERGY POWER PLANT .
#kenyatta #BudgetKe2020 #Fridaythoughts",[],[],[],0,0,0,"['#kenyatta', '#budgetke2020', '#fridaythoughts']",[],https://twitter.com/ital_john/status/1271528970178215936,False,,0,,,,,,,"[{'user_id': '462738167', 'username': 'ital_john'}]",,,,
1271528552140165121,1271528552140165121,1591991005000,2020-06-12,15:43:25,EDT,1365835549,naiic_simple,わかりやすいプロジェクト,,"What are the issues with nuclear energy? (English)　ILLUSTRATED VIDEO⑥
 http://www.youtube.com/watch?v=0IHL_GIgv1o …",[],['http://www.youtube.com/watch?v=0IHL_GIgv1o'],[],0,0,0,[],[],https://twitter.com/Naiic_Simple/status/1271528552140165121,False,,0,,,,,,,"[{'user_id': '1365835549', 'username': 'Naiic_Simple'}]",,,,
1271528188057919488,1271528188057919488,1591990918000,2020-06-12,15:41:58,EDT,712360579760070656,win_france,WiN France,,"""We encourage all women to follow their dreams without hesitation, even when people say the job is not suitable for women.""
Turkish women set to be nuclear energy pioneers  https://buff.ly/3dV9QxY ",[],['https://buff.ly/3dV9QxY'],[],0,0,0,[],[],https://twitter.com/win_france/status/1271528188057919488,False,,0,,,,,,,"[{'user_id': '712360579760070656', 'username': 'win_france'}]",,,,
1271526958241742848,1271346462513741826,1591990625000,2020-06-12,15:37:05,EDT,1241837235927826433,yoda55x,yodaTheBanjoMaster,,"Can you DM if you are interested, because I'll be honest I don't really know much about nuclear energy and what I do know is from the simpsons bl xD",['mondelimon'],[],[],0,0,0,[],[],https://twitter.com/yoda55x/status/1271526958241742848,False,,0,,,,,,,"[{'user_id': '1241837235927826433', 'username': 'yoda55x'}, {'user_id': '284765071', 'username': 'mondelimon'}]",,,,
1271519317192916993,1271500322444324864,1591988803000,2020-06-12,15:06:43,EDT,1184291885084360704,phyllia12,Phyllia,,"It's dangerous to lift the prohibition on nuclear.  Radioactive waste containment isn't clean energy, it's an accident waiting to happen. Nuclear energy lobbyist should never be trusted, they'll lie to make a profit, even if it means cancer and birth defects for the people.","['lisamurkowski', 'dfcgov']",[],[],0,0,0,[],[],https://twitter.com/Phyllia12/status/1271519317192916993,False,,0,,,,,,,"[{'user_id': '1184291885084360704', 'username': 'Phyllia12'}, {'user_id': '18061669', 'username': 'lisamurkowski'}, {'user_id': '123334719', 'username': 'DFCgov'}]",,,,
1271518191186034688,1271518191186034688,1591988535000,2020-06-12,15:02:15,EDT,912616039271342081,uknuclearenergy,Nuclear - GB Grid,,GB Grid: #Nuclear is generating 4.22GW (14.65%) out of 28.82GW,[],[],[],0,0,0,['#nuclear'],[],https://twitter.com/UKNuclearEnergy/status/1271518191186034688,False,,0,,,,,,,"[{'user_id': '912616039271342081', 'username': 'UKNuclearEnergy'}]",,,,
1271514603999158272,1271512285035593729,1591987679000,2020-06-12,14:47:59,EDT,473464133,agreenewyork,AGREE New York,,"Taking into consideration the entire fuel chain, nuclear energy is a net producer of greenhouse gases.",[],[],[],1,0,0,[],[],https://twitter.com/agreenewyork/status/1271514603999158272,False,,0,,,,,,,"[{'user_id': '473464133', 'username': 'agreenewyork'}]",,,,
1271514111487234049,1271514111487234049,1591987562000,2020-06-12,14:46:02,EDT,297660384,smartenergy1,Smart Energy - UAMPS,,Friday Fun Fact: Nuclear is one of the best options to decarbonize the world. It also makes up more than half of our nation’s clean energy in the United States. #SMR #nuclearenergy #cleanenergy pic.twitter.com/4HGWk0YkrJ,[],[],['https://pbs.twimg.com/media/EaVTWIKWAAILCVU.jpg'],0,0,1,"['#smr', '#nuclearenergy', '#cleanenergy']",[],https://twitter.com/SmartEnergy1/status/1271514111487234049,False,,0,,,,,,,"[{'user_id': '297660384', 'username': 'SmartEnergy1'}]",,,,
1271509011209359362,1271509011209359362,1591986346000,2020-06-12,14:25:46,EDT,1158124998176886784,tomhickey_,Tom Hickey,,"Enjoyed attending my first @UKPONI conference! Three days of research on everything from hypersonics and lasers to space security and nuclear energy sector, with great panellist diversity. Also engaging simulation exercise to get the mighty nation of ""Lowlandia"" to join the TPNW  https://twitter.com/UKPONI/status/1271464960305115136 …",['ukponi'],['https://twitter.com/UKPONI/status/1271464960305115136'],[],0,0,0,[],[],https://twitter.com/TomHickey_/status/1271509011209359362,False,https://twitter.com/UKPONI/status/1271464960305115136,0,,,,,,,"[{'user_id': '1158124998176886784', 'username': 'TomHickey_'}, {'user_id': '221806950', 'username': 'UKPONI'}]",,,,
1271508907870113797,1271508907870113797,1591986321000,2020-06-12,14:25:21,EDT,462738167,ital_john,Deputy Sherrif,,"Uhuru #kenyatta government went for SGR instead it could have gone for nuclear energy plant now the country couldn't be solely relying on incapable KPLC . poor planning
#MutuaAdviceToKenyans",[],[],[],0,0,3,"['#kenyatta', '#mutuaadvicetokenyans']",[],https://twitter.com/ital_john/status/1271508907870113797,False,,0,,,,,,,"[{'user_id': '462738167', 'username': 'ital_john'}]",,,,
1271507238784557056,1271507238784557056,1591985923000,2020-06-12,14:18:43,EDT,226310002,iam__network,IAM Platform,,"Is Water Vapor the Next Great Renewable? 

READ MORE:  https://blog.iammarketingmedia.com/is-water-vapor-the-next-great-renewable/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter …
#GeothermalEnergy #NuclearEnergy #RenewableEnergy #SolarEnergy #SolarPanels #SteamEnergy #WaveEnergy #WaveGenerators #WindEnergy #Windmills~ pic.twitter.com/gQ9QCzy0Zp",[],['https://blog.iammarketingmedia.com/is-water-vapor-the-next-great-renewable/?utm_campaign=twitter&utm_medium=twitter&utm_source=twitter'],['https://pbs.twimg.com/media/EaVNGFxWsAEcHpp.jpg'],0,1,0,"['#geothermalenergy', '#nuclearenergy', '#renewableenergy', '#solarenergy', '#solarpanels', '#steamenergy', '#waveenergy', '#wavegenerators', '#windenergy', '#windmills']",[],https://twitter.com/IAM__Network/status/1271507238784557056,False,,0,,,,,,,"[{'user_id': '226310002', 'username': 'IAM__Network'}]",,,,
1271504035120664577,1271154414166908928,1591985160000,2020-06-12,14:06:00,EDT,352277045,kla_mar,Klaas Martens,,"It is going to happen, ultra safe, affordable, sustainable zero CO2 nuclear energy! ""It giet oan""","['globalenergy', 'nuscale_power', 'dfcgov']",[],[],0,0,0,[],[],https://twitter.com/kla_mar/status/1271504035120664577,False,,0,,,,,,,"[{'user_id': '352277045', 'username': 'kla_mar'}, {'user_id': '26051412', 'username': 'globalenergy'}, {'user_id': '229607618', 'username': 'NuScale_Power'}, {'user_id': '123334719', 'username': 'DFCgov'}]",,,,
1271503094166302720,1271503094166302720,1591984935000,2020-06-12,14:02:15,EDT,912616039271342081,uknuclearenergy,Nuclear - GB Grid,,GB Grid: #Nuclear is generating 4.22GW (14.13%) out of 29.82GW,[],[],[],0,0,0,['#nuclear'],[],https://twitter.com/UKNuclearEnergy/status/1271503094166302720,False,,0,,,,,,,"[{'user_id': '912616039271342081', 'username': 'UKNuclearEnergy'}]",,,,
1271501750365798400,1271501750365798400,1591984615000,2020-06-12,13:56:55,EDT,836811314915848192,brendaw101949,Brenda White,,I have heard that Nuclear Energy is clean UNTIL IT ISN’T kept Cool! Remember Chernobyl & 3 mile island?  https://twitter.com/lisamurkowski/status/1271500322444324864 …,[],['https://twitter.com/lisamurkowski/status/1271500322444324864'],[],0,0,0,[],[],https://twitter.com/BrendaW101949/status/1271501750365798400,False,https://twitter.com/lisamurkowski/status/1271500322444324864,0,,,,,,,"[{'user_id': '836811314915848192', 'username': 'BrendaW101949'}]",,,,
1271500367214362624,1271500367214362624,1591984285000,2020-06-12,13:51:25,EDT,3123549208,fanniegate2231,tim jones,,"#FANNIEGATE #KCA  https://ift.tt/1Eg6gKn  lisamurkowski: Nuclear energy technology can help meet the world’s clean energy needs, which is why Sen_JoeManchin and I led a letter to DFCgov urging nuclear energy projects be able to apply for financing. I am pleased they voted to rev…",[],['https://ift.tt/1Eg6gKn'],[],0,0,0,"['#fanniegate', '#kca']",[],https://twitter.com/fanniegate2231/status/1271500367214362624,False,,0,,,,,,,"[{'user_id': '3123549208', 'username': 'fanniegate2231'}]",,,,
1271500322444324864,1271500322444324864,1591984274000,2020-06-12,13:51:14,EDT,18061669,lisamurkowski,Sen. Lisa Murkowski,,"Nuclear energy technology can help meet the world’s clean energy needs, which is why @Sen_JoeManchin and I led a letter to @DFCgov urging nuclear energy projects be able to apply for financing. I am pleased they voted to reverse the categorical prohibition on civil nuclear.","['sen_joemanchin', 'dfcgov']",[],[],25,11,34,[],[],https://twitter.com/lisamurkowski/status/1271500322444324864,False,,0,,,,,,,"[{'user_id': '18061669', 'username': 'lisamurkowski'}, {'user_id': '234374703', 'username': 'Sen_JoeManchin'}, {'user_id': '123334719', 'username': 'DFCgov'}]",,,,
1271499475064721409,1271287949095612423,1591984072000,2020-06-12,13:47:52,EDT,146642600,rileyjohngibbs,Riley John Gibbs,,"I’m imagining some product manager making a push to supply it with the good batteries instead of the cheap ones, not realizing just how good the good batteries really were.

Or maybe, like Godzilla, it’s powered by undying nuclear energy.",['formorphology'],[],[],1,0,1,[],[],https://twitter.com/RileyJohnGibbs/status/1271499475064721409,False,,0,,,,,,,"[{'user_id': '146642600', 'username': 'RileyJohnGibbs'}, {'user_id': '4776695254', 'username': 'Formorphology'}]",,,,
1271497830704779264,1271497830704779264,1591983680000,2020-06-12,13:41:20,EDT,1244383035476279299,globalportolan,John Barrett,,Clean nuclear energy produces 60% of Ontario's power day-after-day. See  http://www.ieso.ca  for hourly electricity production in Ontario. Compelling data for evidence-based energy policies!  #cleanenergyCanada #recoveryproj #renewableenergy #EnvironmentalJustice https://twitter.com/GrantChalmers/status/1271245363811213312 …,[],"['http://www.ieso.ca', 'https://twitter.com/GrantChalmers/status/1271245363811213312']",[],0,0,0,"['#cleanenergycanada', '#recoveryproj', '#renewableenergy', '#environmentaljustice']",[],https://twitter.com/GlobalPortolan/status/1271497830704779264,False,https://twitter.com/GrantChalmers/status/1271245363811213312,0,,,,,,,"[{'user_id': '1244383035476279299', 'username': 'GlobalPortolan'}]",,,,
1271497613456506880,1271497613456506880,1591983628000,2020-06-12,13:40:28,EDT,1120509151627472896,kbms1i9bccla02h,トーマ・イヴ (Thoma Yve),,"#Love
#Earth
#corona 

""Love this dying planet!""has been added to my page of note.
With this earth screaming due to global warming and nuclear energy、A homage for a world exposed to the corona vortex.
Since it is released for free, please have a look.
 https://note.com/masanobu1962/n/nffe3a3f526d4 …",[],['https://note.com/masanobu1962/n/nffe3a3f526d4'],[],0,1,3,"['#love', '#earth', '#corona']",[],https://twitter.com/kBms1I9bcClA02H/status/1271497613456506880,False,,0,,,,,,,"[{'user_id': '1120509151627472896', 'username': 'kBms1I9bcClA02H'}]",,,,
1271497492983472128,1271497492983472128,1591983600000,2020-06-12,13:40:00,EDT,2330731868,terrapower,TerraPower,,"We are excited to host our summer #interns virtually this year!  

We're incredibly proud to be able to offer this opportunity to students, who represent the future of nuclear energy, and invest in #STEM talent. 💡📚🔬 pic.twitter.com/Tvrtn2f199",[],[],['https://pbs.twimg.com/media/EaUq2mjWkAADFJR.jpg'],0,0,3,"['#interns', '#stem']",[],https://twitter.com/TerraPower/status/1271497492983472128,False,,0,,,,,,,"[{'user_id': '2330731868', 'username': 'TerraPower'}]",,,,
1271496929919160321,1271496929919160321,1591983466000,2020-06-12,13:37:46,EDT,977206409690427393,ramblingwilliam,William Kowalski,,US Government Proposes to Lift Ban on Financing Nuclear Energy Projects Overseas -  http://eepurl.com/g63Ayn ,[],['http://eepurl.com/g63Ayn'],[],0,0,0,[],[],https://twitter.com/RamblingWilliam/status/1271496929919160321,False,,0,,,,,,,"[{'user_id': '977206409690427393', 'username': 'RamblingWilliam'}]",,,,
1271495642964209664,1271495642964209664,1591983159000,2020-06-12,13:32:39,EDT,4925210807,clearpathaction,ClearPath Action,,"To translate in plain English, we need to get serious about having complete #NuclearEnergy testing capabilities — ASAP. Check out our blog on why the U.S. needs the Versatile Test Reactor:  https://clearpath.org/our-take/lets-show-the-world-were-serious-about-nuclear-energy/ …",[],['https://clearpath.org/our-take/lets-show-the-world-were-serious-about-nuclear-energy/'],[],0,0,0,['#nuclearenergy'],[],https://twitter.com/ClearPathAction/status/1271495642964209664,False,,0,,,,,,,"[{'user_id': '4925210807', 'username': 'ClearPathAction'}]",,,,
1271495177354596352,1271495177354596352,1591983048000,2020-06-12,13:30:48,EDT,2880936009,ictperspectives,ICTperspectives,,"Nuclear Power in Bulgaria | Bulgarian nuclear energy - World Nuclear Association  https://www.world-nuclear.org/information-library/country-profiles/countries-a-f/bulgaria.aspx?fbclid=IwAR3wl8oK9I2gkOlaQougUQKnfLFoQDiyg_nYrSVyvdx0oyZCLrsZwyScqxQ#.XuO7llrv6sA.twitter …
Ядрена техника в България",[],['https://www.world-nuclear.org/information-library/country-profiles/countries-a-f/bulgaria.aspx?fbclid=IwAR3wl8oK9I2gkOlaQougUQKnfLFoQDiyg_nYrSVyvdx0oyZCLrsZwyScqxQ#.XuO7llrv6sA.twitter'],[],0,1,0,[],[],https://twitter.com/ICTperspectives/status/1271495177354596352,False,,0,,,,,,,"[{'user_id': '2880936009', 'username': 'ICTperspectives'}]",,,,
